country_iso3,year,population,padded_population_of_researchers,paddedpop,number_of_inmigrations,number_of_outmigrations,netmigration,outmigrationrate,inmigrationrate,netmigrationrate,decade,population_growth_rate,researcher_density_per_1000,migration_status
ARM,2004,3065745.0,1291.0,1291.0,21.0,17.0,4.0,0.013168086,0.01626646,0.0030983733,2000s,-0.006,0.421,Brain Gain
ARM,2005,3047246.0,1358.0,1358.0,21.0,25.0,-4.0,0.018409425,0.0154639175,-0.002945508,2000s,-0.006,0.446,Brain Drain
ARM,2006,3026486.0,1426.0,1426.0,27.0,22.0,5.0,0.01542777,0.018934082,0.0035063114,2000s,-0.0068,0.471,Brain Gain
ARM,2007,3004393.0,1483.0,1483.0,17.0,26.0,-9.0,0.01753203,0.01146325,-0.0060687796,2000s,-0.0073,0.494,Brain Drain
ARM,2008,2983421.0,1567.0,1567.0,15.0,33.0,-18.0,0.02105935,0.009572431,-0.011486918,2000s,-0.007,0.525,Brain Drain
ARM,2009,2964296.0,1656.0,1656.0,25.0,30.0,-5.0,0.018115941,0.015096619,-0.0030193236,2000s,-0.0064,0.559,Brain Drain
ARM,2010,2946293.0,1754.0,1754.0,20.0,39.0,-19.0,0.022234892,0.011402508,-0.010832383,2010s,-0.0061,0.595,Brain Drain
ARM,2011,2928976.0,1805.0,1805.0,30.0,43.0,-13.0,0.023822716,0.016620498,-0.007202216,2010s,-0.0059,0.616,Brain Drain
ARM,2012,2914421.0,1854.0,1854.0,42.0,43.0,-1.0,0.023193097,0.022653721,-0.0005393743,2010s,-0.005,0.636,Brain Drain
ARM,2013,2901385.0,1870.0,1870.0,22.0,44.0,-22.0,0.023529412,0.011764706,-0.011764706,2010s,-0.0045,0.645,Brain Drain
ARM,2014,2889930.0,1926.0,1926.0,39.0,35.0,4.0,0.018172378,0.020249221,0.0020768433,2010s,-0.0039,0.666,Brain Gain
ARM,2015,2878595.0,1959.0,1959.0,28.0,36.0,-8.0,0.018376723,0.014293007,-0.0040837163,2010s,-0.0039,0.681,Brain Drain
ARM,2016,2865835.0,2006.0,2006.0,35.0,47.0,-12.0,0.02342971,0.017447658,-0.005982054,2010s,-0.0044,0.7,Brain Drain
ARM,2017,2851923.0,2124.0,2124.0,38.0,33.0,5.0,0.015536723,0.017890772,0.002354049,2010s,-0.0049,0.745,Brain Gain
ARM,2018,2836557.0,2192.0,2192.0,33.0,41.0,-8.0,0.018704379,0.015054745,-0.003649635,2010s,-0.0054,0.773,Brain Drain
ARM,2019,2820602.0,2258.0,2258.0,36.0,38.0,-2.0,0.016829053,0.015943313,-0.0008857396,2010s,-0.0056,0.801,Brain Drain
ARM,2020,2805608.0,2298.0,2298.0,47.0,34.0,13.0,0.014795475,0.020452568,0.005657093,2020s,-0.0053,0.819,Brain Gain
ARM,2021,2790974.0,2254.0,2254.0,33.0,34.0,-1.0,0.015084295,0.014640639,-0.00044365574,2020s,-0.0052,0.808,Brain Drain
ARM,2022,2780469.0,0.0,0.0,28.0,27.0,1.0,,,,2020s,-0.0038,0.0,Brain Gain
ARM,2023,2780469.0,,,,,,,,,2020s,0.0,,Unknown
ASM,1996,54500.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1990s,,0.092,Balanced
ASM,1997,55578.0,3.0,3.0,0.0,2.0,-2.0,0.6666667,0.0,-0.6666667,1990s,0.0198,0.054,Brain Drain
ASM,1998,56603.0,,,,,,,,,1990s,0.0184,,Unknown
ASM,1999,57594.0,,,,,,,,,1990s,0.0175,,Unknown
ASM,2000,58230.0,4.0,4.0,0.0,1.0,-1.0,0.25,0.0,-0.25,2000s,0.011,0.069,Brain Drain
ASM,2001,58324.0,,,,,,,,,2000s,0.0016,,Unknown
ASM,2002,58177.0,5.0,5.0,1.0,0.0,1.0,0.0,0.2,0.2,2000s,-0.0025,0.086,Brain Gain
ASM,2003,57941.0,,,,,,,,,2000s,-0.0041,,Unknown
ASM,2004,57626.0,12.0,12.0,1.0,1.0,0.0,0.083333336,0.083333336,0.0,2000s,-0.0054,0.208,Balanced
ASM,2005,57254.0,,,,,,,,,2000s,-0.0065,,Unknown
ASM,2006,56837.0,22.0,22.0,5.0,1.0,4.0,0.045454547,0.22727273,0.18181819,2000s,-0.0073,0.387,Brain Gain
ASM,2007,56383.0,21.0,21.0,0.0,1.0,-1.0,0.04761905,0.0,-0.04761905,2000s,-0.008,0.372,Brain Drain
ASM,2008,55891.0,21.0,21.0,2.0,3.0,-1.0,0.14285715,0.0952381,-0.04761905,2000s,-0.0087,0.376,Brain Drain
ASM,2009,55366.0,29.0,29.0,10.0,1.0,9.0,0.03448276,0.3448276,0.31034482,2000s,-0.0094,0.524,Brain Gain
ASM,2010,54849.0,26.0,26.0,5.0,9.0,-4.0,0.34615386,0.1923077,-0.15384616,2010s,-0.0093,0.474,Brain Drain
ASM,2011,54310.0,26.0,26.0,2.0,5.0,-3.0,0.1923077,0.07692308,-0.115384616,2010s,-0.0098,0.479,Brain Drain
ASM,2012,53691.0,27.0,27.0,4.0,5.0,-1.0,0.18518518,0.14814815,-0.037037037,2010s,-0.0114,0.503,Brain Drain
ASM,2013,52995.0,28.0,28.0,3.0,2.0,1.0,0.071428575,0.10714286,0.035714287,2010s,-0.013,0.528,Brain Gain
ASM,2014,52217.0,23.0,23.0,3.0,4.0,-1.0,0.17391305,0.13043478,-0.04347826,2010s,-0.0147,0.44,Brain Drain
ASM,2015,51368.0,25.0,25.0,4.0,4.0,0.0,0.16,0.16,0.0,2010s,-0.0163,0.487,Balanced
ASM,2016,50448.0,26.0,26.0,2.0,3.0,-1.0,0.115384616,0.07692308,-0.03846154,2010s,-0.0179,0.515,Brain Drain
ASM,2017,49463.0,23.0,23.0,2.0,2.0,0.0,0.08695652,0.08695652,0.0,2010s,-0.0195,0.465,Balanced
ASM,2018,48424.0,23.0,23.0,5.0,4.0,1.0,0.17391305,0.2173913,0.04347826,2010s,-0.021,0.475,Brain Gain
ASM,2019,47321.0,22.0,22.0,4.0,3.0,1.0,0.13636364,0.18181819,0.045454547,2010s,-0.0228,0.465,Brain Gain
ASM,2020,46189.0,,,,,,,,,2020s,-0.0239,,Unknown
ASM,2021,45035.0,,,,,,,,,2020s,-0.025,,Unknown
ASM,2022,44273.0,,,,,,,,,2020s,-0.0169,,Unknown
ASM,2023,44273.0,,,,,,,,,2020s,0.0,,Unknown
ATA,2000,,4.0,4.0,1.0,0.0,1.0,0.0,0.25,0.25,2000s,,,Brain Gain
ATA,2008,,4.0,4.0,2.0,0.0,2.0,0.0,0.5,0.5,2000s,,,Brain Gain
ATA,2010,,5.0,5.0,2.0,4.0,-2.0,0.8,0.4,-0.4,2010s,,,Brain Drain
ATA,2014,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2010s,,,Balanced
ATA,2017,,6.0,6.0,1.0,0.0,1.0,0.0,0.16666667,0.16666667,2010s,,,Brain Gain
ATA,2018,,6.0,6.0,0.0,1.0,-1.0,0.16666667,0.0,-0.16666667,2010s,,,Brain Drain
ATA,2020,,6.0,6.0,0.0,2.0,-2.0,0.33333334,0.0,-0.33333334,2020s,,,Brain Drain
ATA,2021,,4.0,4.0,0.0,1.0,-1.0,0.25,0.0,-0.25,2020s,,,Brain Drain
ATG,1996,69798.0,,,,,,,,,1990s,,,Unknown
ATG,1997,71218.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1990s,0.0203,0.014,Balanced
ATG,1998,72572.0,,,,,,,,,1990s,0.019,,Unknown
ATG,1999,73821.0,,,,,,,,,1990s,0.0172,,Unknown
ATG,2000,75055.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2000s,0.0167,0.053,Balanced
ATG,2001,76215.0,,,,,,,,,2000s,0.0155,,Unknown
ATG,2002,77195.0,,,,,,,,,2000s,0.0129,,Unknown
ATG,2003,78075.0,5.0,5.0,2.0,0.0,2.0,0.0,0.4,0.4,2000s,0.0114,0.064,Brain Gain
ATG,2004,78941.0,,,,,,,,,2000s,0.0111,,Unknown
ATG,2005,79869.0,13.0,13.0,3.0,0.0,3.0,0.0,0.23076923,0.23076923,2000s,0.0118,0.163,Brain Gain
ATG,2006,80895.0,14.0,14.0,0.0,1.0,-1.0,0.071428575,0.0,-0.071428575,2000s,0.0128,0.173,Brain Drain
ATG,2007,82016.0,17.0,17.0,1.0,0.0,1.0,0.0,0.05882353,0.05882353,2000s,0.0139,0.207,Brain Gain
ATG,2008,83251.0,17.0,17.0,0.0,1.0,-1.0,0.05882353,0.0,-0.05882353,2000s,0.0151,0.204,Brain Drain
ATG,2009,84534.0,15.0,15.0,1.0,2.0,-1.0,0.13333334,0.06666667,-0.06666667,2000s,0.0154,0.177,Brain Drain
ATG,2010,85695.0,16.0,16.0,4.0,1.0,3.0,0.0625,0.25,0.1875,2010s,0.0137,0.187,Brain Gain
ATG,2011,86729.0,,,,,,,,,2010s,0.0121,,Unknown
ATG,2012,87674.0,9.0,9.0,3.0,2.0,1.0,0.22222222,0.33333334,0.11111111,2010s,0.0109,0.103,Brain Gain
ATG,2013,88497.0,,,,,,,,,2010s,0.0094,,Unknown
ATG,2014,89236.0,,,,,,,,,2010s,0.0084,,Unknown
ATG,2015,89941.0,17.0,17.0,3.0,2.0,1.0,0.11764706,0.1764706,0.05882353,2010s,0.0079,0.189,Brain Gain
ATG,2016,90564.0,20.0,20.0,1.0,0.0,1.0,0.0,0.05,0.05,2010s,0.0069,0.221,Brain Gain
ATG,2017,91119.0,17.0,17.0,4.0,5.0,-1.0,0.29411766,0.23529412,-0.05882353,2010s,0.0061,0.187,Brain Drain
ATG,2018,91626.0,20.0,20.0,2.0,1.0,1.0,0.05,0.1,0.05,2010s,0.0056,0.218,Brain Gain
ATG,2019,92117.0,21.0,21.0,2.0,3.0,-1.0,0.14285715,0.0952381,-0.04761905,2010s,0.0054,0.228,Brain Drain
ATG,2020,92664.0,24.0,24.0,5.0,3.0,2.0,0.125,0.20833333,0.083333336,2020s,0.0059,0.259,Brain Gain
ATG,2021,93219.0,20.0,20.0,2.0,4.0,-2.0,0.2,0.1,-0.1,2020s,0.006,0.215,Brain Drain
ATG,2022,93763.0,0.0,0.0,11.0,6.0,5.0,,,,2020s,0.0058,0.0,Brain Gain
ATG,2023,93763.0,,,,,,,,,2020s,0.0,,Unknown
AUS,1996,18224767.0,38329.0,38329.0,0.0,0.0,0.0,0.0,0.0,0.0,1990s,,2.103,Balanced
AUS,1997,18423037.0,44545.0,44545.0,1055.0,1019.0,36.0,0.022875743,0.023683915,0.0008081715,1990s,0.0109,2.418,Brain Gain
AUS,1998,18607584.0,50596.0,50596.0,1333.0,1316.0,17.0,0.026009962,0.026345957,0.00033599493,1990s,0.01,2.719,Brain Gain
AUS,1999,18812264.0,54827.0,54827.0,1460.0,1560.0,-100.0,0.028453134,0.026629215,-0.0018239189,1990s,0.011,2.914,Brain Drain
AUS,2000,19028802.0,58116.0,58116.0,1599.0,1714.0,-115.0,0.02949274,0.027513938,-0.001978801,2000s,0.0115,3.054,Brain Drain
AUS,2001,19274701.0,61123.0,61123.0,1818.0,1955.0,-137.0,0.031984687,0.029743304,-0.0022413821,2000s,0.0129,3.171,Brain Drain
AUS,2002,19495210.0,64914.0,64914.0,2090.0,2063.0,27.0,0.03178051,0.032196444,0.00041593492,2000s,0.0114,3.33,Brain Gain
AUS,2003,19720737.0,68375.0,68375.0,2083.0,1988.0,95.0,0.029074954,0.030464351,0.0013893967,2000s,0.0116,3.467,Brain Gain
AUS,2004,19932722.0,72589.0,72589.0,1913.0,1770.0,143.0,0.02438386,0.026353855,0.0019699954,2000s,0.0107,3.642,Brain Gain
AUS,2005,20176844.0,76771.0,76771.0,1987.0,1895.0,92.0,0.0246838,0.02588217,0.0011983692,2000s,0.0122,3.805,Brain Gain
AUS,2006,20450966.0,81879.0,81879.0,2188.0,1798.0,390.0,0.021959232,0.026722359,0.004763126,2000s,0.0136,4.004,Brain Gain
AUS,2007,20827622.0,87488.0,87488.0,2509.0,2045.0,464.0,0.023374634,0.028678218,0.0053035845,2000s,0.0184,4.201,Brain Gain
AUS,2008,21249199.0,93575.0,93575.0,2811.0,2194.0,617.0,0.023446433,0.030040074,0.0065936414,2000s,0.0202,4.404,Brain Gain
AUS,2009,21691653.0,99544.0,99544.0,3006.0,2305.0,701.0,0.023155589,0.030197702,0.007042112,2000s,0.0208,4.589,Brain Gain
AUS,2010,22031750.0,105823.0,105823.0,3364.0,2508.0,856.0,0.023699952,0.03178893,0.008088979,2010s,0.0157,4.803,Brain Gain
AUS,2011,22340024.0,112623.0,112623.0,3426.0,2892.0,534.0,0.025678592,0.030420074,0.0047414824,2010s,0.014,5.041,Brain Gain
AUS,2012,22733465.0,120004.0,120004.0,3688.0,2803.0,885.0,0.023357555,0.03073231,0.007374754,2010s,0.0176,5.279,Brain Gain
AUS,2013,23128129.0,127544.0,127544.0,4081.0,2879.0,1202.0,0.022572603,0.0319968,0.009424198,2010s,0.0174,5.515,Brain Gain
AUS,2014,23475686.0,134573.0,134573.0,4114.0,3231.0,883.0,0.024009274,0.030570768,0.0065614944,2010s,0.015,5.732,Brain Gain
AUS,2015,23815995.0,140934.0,140934.0,4202.0,3542.0,660.0,0.025132332,0.029815374,0.0046830433,2010s,0.0145,5.918,Brain Gain
AUS,2016,24190907.0,146893.0,146893.0,4243.0,3865.0,378.0,0.02631167,0.028884972,0.0025733016,2010s,0.0157,6.072,Brain Gain
AUS,2017,24592588.0,152677.0,152677.0,4422.0,4010.0,412.0,0.026264599,0.028963106,0.0026985074,2010s,0.0166,6.208,Brain Gain
AUS,2018,24963258.0,157714.0,157714.0,4525.0,4356.0,169.0,0.027619615,0.028691174,0.00107156,2010s,0.0151,6.318,Brain Gain
AUS,2019,25334826.0,161829.0,161829.0,4795.0,4385.0,410.0,0.027096502,0.02963004,0.0025335385,2010s,0.0149,6.388,Brain Gain
AUS,2020,25649248.0,161965.0,161965.0,4684.0,4586.0,98.0,0.02831476,0.028919829,0.000605069,2020s,0.0124,6.315,Brain Gain
AUS,2021,25685412.0,155473.0,155473.0,4195.0,4409.0,-214.0,0.028358622,0.026982177,-0.0013764448,2020s,0.0014,6.053,Brain Drain
AUS,2022,26005540.0,0.0,0.0,3203.0,3723.0,-520.0,,,,2020s,0.0125,0.0,Brain Drain
AUS,2023,26005540.0,0.0,0.0,2064.0,2302.0,-238.0,,,,2020s,0.0,0.0,Brain Drain
AUT,1996,7959017.0,11790.0,11790.0,0.0,0.0,0.0,0.0,0.0,0.0,1990s,,1.481,Balanced
AUT,1997,7968041.0,13648.0,13648.0,358.0,385.0,-27.0,0.028209262,0.02623095,-0.001978312,1990s,0.0011,1.713,Brain Drain
AUT,1998,7976789.0,15302.0,15302.0,390.0,513.0,-123.0,0.03352503,0.025486864,-0.008038165,1990s,0.0011,1.918,Brain Drain
AUT,1999,7992324.0,16845.0,16845.0,526.0,520.0,6.0,0.030869694,0.031225882,0.00035618877,1990s,0.0019,2.108,Brain Gain
AUT,2000,8011566.0,17941.0,17941.0,540.0,595.0,-55.0,0.03316426,0.030098656,-0.003065604,2000s,0.0024,2.239,Brain Drain
AUT,2001,8042293.0,19023.0,19023.0,637.0,674.0,-37.0,0.035430793,0.03348578,-0.0019450139,2000s,0.0038,2.365,Brain Drain
AUT,2002,8081957.0,20128.0,20128.0,723.0,717.0,6.0,0.03562202,0.03592011,0.0002980922,2000s,0.0049,2.49,Brain Gain
AUT,2003,8121423.0,21327.0,21327.0,716.0,635.0,81.0,0.029774465,0.033572465,0.0037980026,2000s,0.0049,2.626,Brain Gain
AUT,2004,8171966.0,22548.0,22548.0,617.0,543.0,74.0,0.024081958,0.027363846,0.0032818876,2000s,0.0062,2.759,Brain Gain
AUT,2005,8227829.0,23764.0,23764.0,670.0,599.0,71.0,0.025206193,0.028193906,0.0029877126,2000s,0.0068,2.888,Brain Gain
AUT,2006,8268641.0,25067.0,25067.0,689.0,635.0,54.0,0.02533211,0.027486337,0.0021542266,2000s,0.005,3.032,Brain Gain
AUT,2007,8295487.0,26578.0,26578.0,739.0,688.0,51.0,0.025886072,0.027804952,0.0019188803,2000s,0.0032,3.204,Brain Gain
AUT,2008,8321496.0,27983.0,27983.0,784.0,738.0,46.0,0.026373155,0.02801701,0.0016438552,2000s,0.0031,3.363,Brain Gain
AUT,2009,8343323.0,29505.0,29505.0,836.0,851.0,-15.0,0.028842568,0.02833418,-0.0005083884,2000s,0.0026,3.536,Brain Drain
AUT,2010,8363404.0,30800.0,30800.0,958.0,916.0,42.0,0.029740259,0.031103896,0.0013636363,2010s,0.0024,3.683,Brain Gain
AUT,2011,8391643.0,32199.0,32199.0,1018.0,970.0,48.0,0.03012516,0.031615887,0.0014907295,2010s,0.0034,3.837,Brain Gain
AUT,2012,8429991.0,33788.0,33788.0,1050.0,1041.0,9.0,0.030809755,0.031076122,0.00026636675,2010s,0.0046,4.008,Brain Gain
AUT,2013,8479823.0,35285.0,35285.0,1050.0,1147.0,-97.0,0.03250673,0.029757688,-0.0027490435,2010s,0.0059,4.161,Brain Drain
AUT,2014,8546356.0,36873.0,36873.0,1236.0,1116.0,120.0,0.030266048,0.033520464,0.0032544138,2010s,0.0078,4.314,Brain Gain
AUT,2015,8642699.0,38300.0,38300.0,1273.0,1134.0,139.0,0.029608356,0.0332376,0.0036292428,2010s,0.0113,4.431,Brain Gain
AUT,2016,8736668.0,39661.0,39661.0,1341.0,1204.0,137.0,0.030357277,0.033811554,0.003454275,2010s,0.0109,4.54,Brain Gain
AUT,2017,8797566.0,40822.0,40822.0,1352.0,1260.0,92.0,0.03086571,0.033119395,0.0022536868,2010s,0.007,4.64,Brain Gain
AUT,2018,8840521.0,42211.0,42211.0,1407.0,1213.0,194.0,0.028736586,0.033332545,0.0045959586,2010s,0.0049,4.775,Brain Gain
AUT,2019,8879920.0,43408.0,43408.0,1385.0,1264.0,121.0,0.029119056,0.03190656,0.0027875046,2010s,0.0045,4.888,Brain Gain
AUT,2020,8916864.0,43590.0,43590.0,1569.0,1252.0,317.0,0.028722184,0.035994492,0.00727231,2020s,0.0042,4.888,Brain Gain
AUT,2021,8955797.0,41913.0,41913.0,1464.0,1216.0,248.0,0.029012479,0.034929495,0.0059170187,2020s,0.0044,4.68,Brain Gain
AUT,2022,9041851.0,0.0,0.0,1259.0,1127.0,132.0,,,,2020s,0.0096,0.0,Brain Gain
AUT,2023,9041851.0,0.0,0.0,808.0,704.0,104.0,,,,2020s,0.0,0.0,Brain Gain
AZE,1996,7763000.0,445.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,1990s,,0.057,Balanced
AZE,1997,7838250.0,517.0,517.0,13.0,10.0,3.0,0.01934236,0.025145067,0.0058027077,1990s,0.0097,0.066,Brain Gain
AZE,1998,7913000.0,580.0,580.0,10.0,20.0,-10.0,0.03448276,0.01724138,-0.01724138,1990s,0.0095,0.073,Brain Drain
AZE,1999,7982750.0,607.0,607.0,11.0,9.0,2.0,0.014827018,0.018121911,0.0032948928,1990s,0.0088,0.076,Brain Gain
AZE,2000,8048600.0,644.0,644.0,14.0,16.0,-2.0,0.024844721,0.02173913,-0.0031055901,2000s,0.0082,0.08,Brain Drain
AZE,2001,8111200.0,698.0,698.0,10.0,18.0,-8.0,0.025787966,0.014326648,-0.0114613185,2000s,0.0078,0.086,Brain Drain
AZE,2002,8171950.0,793.0,793.0,10.0,12.0,-2.0,0.015132409,0.0126103405,-0.002522068,2000s,0.0075,0.097,Brain Drain
AZE,2003,8234100.0,878.0,878.0,11.0,15.0,-4.0,0.017084282,0.0125284735,-0.004555809,2000s,0.0076,0.107,Brain Drain
AZE,2004,8306500.0,926.0,926.0,19.0,16.0,3.0,0.017278617,0.020518359,0.0032397409,2000s,0.0088,0.111,Brain Gain
AZE,2005,8391850.0,1070.0,1070.0,13.0,13.0,0.0,0.012149532,0.012149532,0.0,2000s,0.0103,0.128,Balanced
AZE,2006,8484550.0,1270.0,1270.0,29.0,14.0,15.0,0.011023622,0.022834646,0.011811024,2000s,0.011,0.15,Brain Gain
AZE,2007,8581300.0,1468.0,1468.0,12.0,19.0,-7.0,0.012942779,0.008174387,-0.0047683925,2000s,0.0114,0.171,Brain Drain
AZE,2008,8763400.0,1650.0,1650.0,26.0,23.0,3.0,0.013939394,0.015757576,0.0018181818,2000s,0.0212,0.188,Brain Gain
AZE,2009,8947243.0,1824.0,1824.0,20.0,20.0,0.0,0.010964912,0.010964912,0.0,2000s,0.021,0.204,Balanced
AZE,2010,9054332.0,1869.0,1869.0,26.0,39.0,-13.0,0.020866774,0.013911182,-0.006955591,2010s,0.012,0.206,Brain Drain
AZE,2011,9173082.0,1901.0,1901.0,26.0,28.0,-2.0,0.01472909,0.013677012,-0.0010520779,2010s,0.0131,0.207,Brain Drain
AZE,2012,9295784.0,1922.0,1922.0,28.0,15.0,13.0,0.0078043705,0.014568158,0.006763788,2010s,0.0134,0.207,Brain Gain
AZE,2013,9416801.0,1968.0,1968.0,29.0,29.0,0.0,0.014735772,0.014735772,0.0,2010s,0.013,0.209,Balanced
AZE,2014,9535079.0,2043.0,2043.0,41.0,26.0,15.0,0.012726382,0.020068526,0.007342144,2010s,0.0126,0.214,Brain Gain
AZE,2015,9649341.0,2144.0,2144.0,27.0,23.0,4.0,0.010727612,0.012593283,0.0018656716,2010s,0.012,0.222,Brain Gain
AZE,2016,9757812.0,2300.0,2300.0,49.0,28.0,21.0,0.012173913,0.021304348,0.009130435,2010s,0.0112,0.236,Brain Gain
AZE,2017,9854033.0,2655.0,2655.0,38.0,27.0,11.0,0.010169491,0.0143126175,0.0041431263,2010s,0.0099,0.269,Brain Gain
AZE,2018,9939771.0,2889.0,2889.0,41.0,29.0,12.0,0.010038075,0.014191762,0.0041536866,2010s,0.0087,0.291,Brain Gain
AZE,2019,10024283.0,3013.0,3013.0,34.0,36.0,-2.0,0.011948224,0.011284434,-0.00066379027,2010s,0.0085,0.301,Brain Drain
AZE,2020,10093121.0,3096.0,3096.0,43.0,37.0,6.0,0.0119509045,0.013888889,0.0019379845,2020s,0.0069,0.307,Brain Gain
AZE,2021,10137750.0,2978.0,2978.0,40.0,32.0,8.0,0.010745467,0.013431833,0.0026863667,2020s,0.0044,0.294,Brain Gain
AZE,2022,10141756.0,0.0,0.0,31.0,24.0,7.0,,,,2020s,0.0004,0.0,Brain Gain
AZE,2023,10141756.0,0.0,0.0,23.0,12.0,11.0,,,,2020s,0.0,0.0,Brain Gain
BDI,1996,5930507.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1990s,,0.004,Balanced
BDI,1997,5923862.0,25.0,25.0,1.0,2.0,-1.0,0.08,0.04,-0.04,1990s,-0.0011,0.004,Brain Drain
BDI,1998,6035340.0,25.0,25.0,3.0,3.0,0.0,0.12,0.12,0.0,1990s,0.0188,0.004,Balanced
BDI,1999,6180180.0,22.0,22.0,1.0,1.0,0.0,0.045454547,0.045454547,0.0,1990s,0.024,0.004,Balanced
BDI,2000,6307659.0,,,,,,,,,2000s,0.0206,,Unknown
BDI,2001,6465729.0,,,,,,,,,2000s,0.0251,,Unknown
BDI,2002,6648938.0,,,,,,,,,2000s,0.0283,,Unknown
BDI,2003,6860846.0,15.0,15.0,2.0,0.0,2.0,0.0,0.13333334,0.13333334,2000s,0.0319,0.002,Brain Gain
BDI,2004,7120496.0,16.0,16.0,1.0,0.0,1.0,0.0,0.0625,0.0625,2000s,0.0378,0.002,Brain Gain
BDI,2005,7388874.0,,,,,,,,,2000s,0.0377,,Unknown
BDI,2006,7658190.0,,,,,,,,,2000s,0.0364,,Unknown
BDI,2007,7944609.0,26.0,26.0,1.0,1.0,0.0,0.03846154,0.03846154,0.0,2000s,0.0374,0.003,Balanced
BDI,2008,8278109.0,33.0,33.0,2.0,1.0,1.0,0.030303031,0.060606062,0.030303031,2000s,0.042,0.004,Brain Gain
BDI,2009,8709366.0,42.0,42.0,3.0,0.0,3.0,0.0,0.071428575,0.071428575,2000s,0.0521,0.005,Brain Gain
BDI,2010,9126605.0,53.0,53.0,4.0,1.0,3.0,0.018867925,0.0754717,0.056603774,2010s,0.0479,0.006,Brain Gain
BDI,2011,9455733.0,71.0,71.0,5.0,1.0,4.0,0.014084507,0.07042254,0.056338027,2010s,0.0361,0.008,Brain Gain
BDI,2012,9795479.0,85.0,85.0,6.0,2.0,4.0,0.023529412,0.07058824,0.047058824,2010s,0.0359,0.009,Brain Gain
BDI,2013,10149577.0,91.0,91.0,6.0,3.0,3.0,0.032967035,0.06593407,0.032967035,2010s,0.0361,0.009,Brain Gain
BDI,2014,10494913.0,102.0,102.0,5.0,3.0,2.0,0.029411765,0.04901961,0.019607844,2010s,0.034,0.01,Brain Gain
BDI,2015,10727148.0,108.0,108.0,6.0,7.0,-1.0,0.06481481,0.055555556,-0.009259259,2010s,0.0221,0.01,Brain Drain
BDI,2016,10903327.0,130.0,130.0,12.0,4.0,8.0,0.03076923,0.092307694,0.06153846,2010s,0.0164,0.012,Brain Gain
BDI,2017,11155593.0,143.0,143.0,10.0,6.0,4.0,0.04195804,0.06993007,0.027972028,2010s,0.0231,0.013,Brain Gain
BDI,2018,11493472.0,166.0,166.0,16.0,3.0,13.0,0.018072288,0.09638554,0.078313254,2010s,0.0303,0.014,Brain Gain
BDI,2019,11874838.0,191.0,191.0,20.0,8.0,12.0,0.041884817,0.10471204,0.06282722,2010s,0.0332,0.016,Brain Gain
BDI,2020,12220227.0,193.0,193.0,11.0,11.0,0.0,0.05699482,0.05699482,0.0,2020s,0.0291,0.016,Balanced
BDI,2021,12551213.0,189.0,189.0,13.0,9.0,4.0,0.04761905,0.06878307,0.02116402,2020s,0.0271,0.015,Brain Gain
BDI,2022,12889576.0,0.0,0.0,11.0,6.0,5.0,,,,2020s,0.027,0.0,Brain Gain
BDI,2023,12889576.0,,,,,,,,,2020s,0.0,,Unknown
BEL,1996,10156637.0,16938.0,16938.0,0.0,0.0,0.0,0.0,0.0,0.0,1990s,,1.668,Balanced
BEL,1997,10181245.0,19468.0,19468.0,509.0,523.0,-14.0,0.026864598,0.02614547,-0.0007191288,1990s,0.0024,1.912,Brain Drain
BEL,1998,10203008.0,21829.0,21829.0,574.0,606.0,-32.0,0.027761236,0.026295295,-0.0014659398,1990s,0.0021,2.139,Brain Drain
BEL,1999,10226419.0,23688.0,23688.0,635.0,722.0,-87.0,0.030479567,0.026806822,-0.0036727458,1990s,0.0023,2.316,Brain Drain
BEL,2000,10251250.0,25436.0,25436.0,805.0,845.0,-40.0,0.033220634,0.03164806,-0.0015725743,2000s,0.0024,2.481,Brain Drain
BEL,2001,10286570.0,26858.0,26858.0,983.0,890.0,93.0,0.03313724,0.036599897,0.0034626555,2000s,0.0034,2.611,Brain Gain
BEL,2002,10332785.0,28284.0,28284.0,967.0,1056.0,-89.0,0.037335597,0.03418894,-0.0031466554,2000s,0.0045,2.737,Brain Drain
BEL,2003,10376133.0,29671.0,29671.0,911.0,1016.0,-105.0,0.03424219,0.03070338,-0.003538809,2000s,0.0042,2.86,Brain Drain
BEL,2004,10421137.0,31089.0,31089.0,711.0,844.0,-133.0,0.027147865,0.022869825,-0.0042780405,2000s,0.0043,2.983,Brain Drain
BEL,2005,10478617.0,32740.0,32740.0,816.0,845.0,-29.0,0.025809407,0.024923641,-0.00088576664,2000s,0.0055,3.124,Brain Drain
BEL,2006,10547958.0,34488.0,34488.0,815.0,906.0,-91.0,0.026270008,0.023631409,-0.002638599,2000s,0.0066,3.27,Brain Drain
BEL,2007,10625700.0,36509.0,36509.0,881.0,928.0,-47.0,0.02541839,0.024131035,-0.0012873538,2000s,0.0074,3.436,Brain Drain
BEL,2008,10709973.0,38273.0,38273.0,991.0,1017.0,-26.0,0.026572257,0.025892926,-0.0006793301,2000s,0.0079,3.574,Brain Drain
